prune_radius,threshold,precision,recall,f_2,tp,fp,fn
1,0.53,0.87,0.769,0.787,20,3,6
1,0.55,0.87,0.769,0.787,20,3,6
1,0.57,0.87,0.769,0.787,20,3,6
1,0.59,0.87,0.769,0.787,20,3,6
1,0.61,0.952,0.769,0.8,20,1,6
1,0.63,0.952,0.769,0.8,20,1,6
1,0.65,0.952,0.769,0.8,20,1,6
1,0.67,0.952,0.769,0.8,20,1,6
1,0.69,0.952,0.769,0.8,20,1,6
1,0.71,0.952,0.769,0.8,20,1,6
1,0.73,0.952,0.769,0.8,20,1,6
1,0.75,0.952,0.769,0.8,20,1,6
1,0.77,0.952,0.769,0.8,20,1,6
1,0.79,0.952,0.769,0.8,20,1,6
1,0.81,0.952,0.769,0.8,20,1,6
1,0.83,0.952,0.769,0.8,20,1,6
1,0.85,0.952,0.769,0.8,20,1,6
1,0.87,0.952,0.769,0.8,20,1,6
1,0.89,0.952,0.769,0.8,20,1,6
1,0.91,1.0,0.769,0.806,20,0,6
1,0.93,1.0,0.769,0.806,20,0,6
2,0.05,0.465,0.769,0.68,20,23,6
2,0.07,0.526,0.769,0.704,20,18,6
2,0.09,0.556,0.769,0.714,20,16,6
2,0.11,0.625,0.769,0.735,20,12,6
2,0.13,0.645,0.769,0.741,20,11,6
2,0.15,0.667,0.769,0.746,20,10,6
2,0.17,0.667,0.769,0.746,20,10,6
2,0.19,0.69,0.769,0.752,20,9,6
2,0.21,0.714,0.769,0.758,20,8,6
2,0.23,0.741,0.769,0.763,20,7,6
2,0.25,0.741,0.769,0.763,20,7,6
2,0.27,0.769,0.769,0.769,20,6,6
2,0.29,0.769,0.769,0.769,20,6,6
2,0.31,0.769,0.769,0.769,20,6,6
2,0.33,0.769,0.769,0.769,20,6,6
2,0.35,0.769,0.769,0.769,20,6,6
2,0.37,0.8,0.769,0.775,20,5,6
2,0.39,0.8,0.769,0.775,20,5,6
2,0.41,0.833,0.769,0.781,20,4,6
2,0.43,0.87,0.769,0.787,20,3,6
2,0.45,0.87,0.769,0.787,20,3,6
2,0.47,0.87,0.769,0.787,20,3,6
2,0.49,0.87,0.769,0.787,20,3,6
2,0.51,0.87,0.769,0.787,20,3,6
2,0.53,0.87,0.769,0.787,20,3,6
2,0.55,0.87,0.769,0.787,20,3,6
2,0.57,0.87,0.769,0.787,20,3,6
2,0.59,0.87,0.769,0.787,20,3,6
2,0.61,0.952,0.769,0.8,20,1,6
2,0.63,0.952,0.769,0.8,20,1,6
2,0.65,0.952,0.769,0.8,20,1,6
2,0.67,0.952,0.769,0.8,20,1,6
2,0.69,0.952,0.769,0.8,20,1,6
2,0.71,0.952,0.769,0.8,20,1,6
2,0.73,0.952,0.769,0.8,20,1,6
2,0.75,0.952,0.769,0.8,20,1,6
2,0.77,0.952,0.769,0.8,20,1,6
2,0.79,0.952,0.769,0.8,20,1,6
2,0.81,0.952,0.769,0.8,20,1,6
2,0.83,0.952,0.769,0.8,20,1,6
2,0.85,0.952,0.769,0.8,20,1,6
2,0.87,0.952,0.769,0.8,20,1,6
2,0.89,0.952,0.769,0.8,20,1,6
2,0.91,1.0,0.769,0.806,20,0,6
2,0.93,1.0,0.769,0.806,20,0,6
3,0.05,0.465,0.769,0.68,20,23,6
3,0.07,0.526,0.769,0.704,20,18,6
3,0.09,0.556,0.769,0.714,20,16,6
3,0.11,0.625,0.769,0.735,20,12,6
3,0.13,0.645,0.769,0.741,20,11,6
3,0.15,0.667,0.769,0.746,20,10,6
3,0.17,0.667,0.769,0.746,20,10,6
3,0.19,0.69,0.769,0.752,20,9,6
3,0.21,0.714,0.769,0.758,20,8,6
3,0.23,0.741,0.769,0.763,20,7,6
3,0.25,0.741,0.769,0.763,20,7,6
3,0.27,0.769,0.769,0.769,20,6,6
3,0.29,0.769,0.769,0.769,20,6,6
3,0.31,0.769,0.769,0.769,20,6,6
3,0.33,0.769,0.769,0.769,20,6,6
3,0.35,0.769,0.769,0.769,20,6,6
3,0.37,0.8,0.769,0.775,20,5,6
3,0.39,0.8,0.769,0.775,20,5,6
3,0.41,0.833,0.769,0.781,20,4,6
3,0.43,0.87,0.769,0.787,20,3,6
3,0.45,0.87,0.769,0.787,20,3,6
3,0.47,0.87,0.769,0.787,20,3,6
3,0.49,0.87,0.769,0.787,20,3,6
3,0.51,0.87,0.769,0.787,20,3,6
3,0.53,0.87,0.769,0.787,20,3,6
3,0.55,0.87,0.769,0.787,20,3,6
3,0.57,0.87,0.769,0.787,20,3,6
3,0.59,0.87,0.769,0.787,20,3,6
3,0.61,0.952,0.769,0.8,20,1,6
3,0.63,0.952,0.769,0.8,20,1,6
3,0.65,0.952,0.769,0.8,20,1,6
3,0.67,0.952,0.769,0.8,20,1,6
3,0.69,0.952,0.769,0.8,20,1,6
3,0.71,0.952,0.769,0.8,20,1,6
3,0.73,0.952,0.769,0.8,20,1,6
3,0.75,0.952,0.769,0.8,20,1,6
3,0.77,0.952,0.769,0.8,20,1,6
3,0.79,0.952,0.769,0.8,20,1,6
3,0.81,0.952,0.769,0.8,20,1,6
3,0.83,0.952,0.769,0.8,20,1,6
3,0.85,0.952,0.769,0.8,20,1,6
3,0.87,0.952,0.769,0.8,20,1,6
3,0.89,0.952,0.769,0.8,20,1,6
3,0.91,1.0,0.769,0.806,20,0,6
3,0.93,1.0,0.769,0.806,20,0,6
4,0.05,0.465,0.769,0.68,20,23,6
4,0.07,0.526,0.769,0.704,20,18,6
4,0.09,0.556,0.769,0.714,20,16,6
4,0.11,0.625,0.769,0.735,20,12,6
4,0.13,0.645,0.769,0.741,20,11,6
4,0.15,0.667,0.769,0.746,20,10,6
4,0.17,0.667,0.769,0.746,20,10,6
4,0.19,0.69,0.769,0.752,20,9,6
4,0.21,0.714,0.769,0.758,20,8,6
4,0.23,0.741,0.769,0.763,20,7,6
4,0.25,0.741,0.769,0.763,20,7,6
4,0.27,0.769,0.769,0.769,20,6,6
4,0.29,0.769,0.769,0.769,20,6,6
4,0.31,0.769,0.769,0.769,20,6,6
4,0.33,0.769,0.769,0.769,20,6,6
4,0.35,0.769,0.769,0.769,20,6,6
4,0.37,0.8,0.769,0.775,20,5,6
4,0.39,0.8,0.769,0.775,20,5,6
4,0.41,0.833,0.769,0.781,20,4,6
4,0.43,0.87,0.769,0.787,20,3,6
4,0.45,0.87,0.769,0.787,20,3,6
4,0.47,0.87,0.769,0.787,20,3,6
4,0.49,0.87,0.769,0.787,20,3,6
4,0.51,0.87,0.769,0.787,20,3,6
4,0.53,0.87,0.769,0.787,20,3,6
4,0.55,0.87,0.769,0.787,20,3,6
4,0.57,0.87,0.769,0.787,20,3,6
4,0.59,0.87,0.769,0.787,20,3,6
4,0.61,0.952,0.769,0.8,20,1,6
4,0.63,0.952,0.769,0.8,20,1,6
4,0.65,0.952,0.769,0.8,20,1,6
4,0.67,0.952,0.769,0.8,20,1,6
4,0.69,0.952,0.769,0.8,20,1,6
4,0.71,0.952,0.769,0.8,20,1,6
4,0.73,0.952,0.769,0.8,20,1,6
4,0.75,0.952,0.769,0.8,20,1,6
4,0.77,0.952,0.769,0.8,20,1,6
4,0.79,0.952,0.769,0.8,20,1,6
4,0.81,0.952,0.769,0.8,20,1,6
4,0.83,0.952,0.769,0.8,20,1,6
4,0.85,0.952,0.769,0.8,20,1,6
4,0.87,0.952,0.769,0.8,20,1,6
4,0.89,0.952,0.769,0.8,20,1,6
4,0.91,1.0,0.769,0.806,20,0,6
4,0.93,1.0,0.769,0.806,20,0,6
5,0.05,0.476,0.769,0.685,20,22,6
5,0.07,0.541,0.769,0.709,20,17,6
5,0.09,0.571,0.769,0.719,20,15,6
5,0.11,0.625,0.769,0.735,20,12,6
5,0.13,0.645,0.769,0.741,20,11,6
5,0.15,0.667,0.769,0.746,20,10,6
5,0.17,0.667,0.769,0.746,20,10,6
5,0.19,0.69,0.769,0.752,20,9,6
5,0.21,0.714,0.769,0.758,20,8,6
5,0.23,0.741,0.769,0.763,20,7,6
5,0.25,0.741,0.769,0.763,20,7,6
5,0.27,0.769,0.769,0.769,20,6,6
5,0.29,0.769,0.769,0.769,20,6,6
5,0.31,0.769,0.769,0.769,20,6,6
5,0.33,0.769,0.769,0.769,20,6,6
5,0.35,0.769,0.769,0.769,20,6,6
5,0.37,0.8,0.769,0.775,20,5,6
5,0.39,0.8,0.769,0.775,20,5,6
5,0.41,0.833,0.769,0.781,20,4,6
5,0.43,0.87,0.769,0.787,20,3,6
5,0.45,0.87,0.769,0.787,20,3,6
5,0.47,0.87,0.769,0.787,20,3,6
5,0.49,0.87,0.769,0.787,20,3,6
5,0.51,0.87,0.769,0.787,20,3,6
5,0.53,0.87,0.769,0.787,20,3,6
5,0.55,0.87,0.769,0.787,20,3,6
5,0.57,0.87,0.769,0.787,20,3,6
5,0.59,0.87,0.769,0.787,20,3,6
5,0.61,0.952,0.769,0.8,20,1,6
5,0.63,0.952,0.769,0.8,20,1,6
5,0.65,0.952,0.769,0.8,20,1,6
5,0.67,0.952,0.769,0.8,20,1,6
5,0.69,0.952,0.769,0.8,20,1,6
5,0.71,0.952,0.769,0.8,20,1,6
5,0.73,0.952,0.769,0.8,20,1,6
5,0.75,0.952,0.769,0.8,20,1,6
5,0.77,0.952,0.769,0.8,20,1,6
5,0.79,0.952,0.769,0.8,20,1,6
5,0.81,0.952,0.769,0.8,20,1,6
5,0.83,0.952,0.769,0.8,20,1,6
5,0.85,0.952,0.769,0.8,20,1,6
5,0.87,0.952,0.769,0.8,20,1,6
5,0.89,0.952,0.769,0.8,20,1,6
5,0.91,1.0,0.769,0.806,20,0,6
5,0.93,1.0,0.769,0.806,20,0,6
