tomo_id,patch_id,has_motor
tomo_0de3ee,patch_80_640_288.pt,True
tomo_0de3ee,patch_80_640_360.pt,True
tomo_0de3ee,patch_80_72_216.pt,True
tomo_0e9757,patch_120_360_216.pt,False
tomo_0eb41e,patch_80_672_360.pt,False
tomo_0eb994,patch_0_576_0.pt,False
tomo_0eb994,patch_120_216_288.pt,True
tomo_0eb994,patch_120_576_432.pt,True
tomo_0eb994,patch_120_576_504.pt,True
tomo_0eb994,patch_120_648_432.pt,True
tomo_0eb994,patch_140_216_288.pt,True
tomo_0eb994,patch_140_216_360.pt,True
tomo_0eb994,patch_140_648_432.pt,True
tomo_0eb994,patch_140_671_576.pt,True
tomo_0eb994,patch_40_144_360.pt,True
tomo_0eb994,patch_40_216_216.pt,True
tomo_0eb994,patch_40_216_360.pt,True
tomo_0eb994,patch_40_576_576.pt,True
tomo_0eb994,patch_40_671_432.pt,True
tomo_0eb994,patch_40_72_216.pt,True
tomo_0eb994,patch_80_144_288.pt,True
tomo_0eb994,patch_80_144_360.pt,True
tomo_0eb994,patch_80_216_288.pt,True
tomo_0eb994,patch_80_576_576.pt,True
tomo_0eb994,patch_80_648_504.pt,True
tomo_0f9df0,patch_0_72_360.pt,True
tomo_0f9df0,patch_40_0_360.pt,True
tomo_0f9df0,patch_40_144_432.pt,True
tomo_0f9df0,patch_40_432_576.pt,False
tomo_0f9df0,patch_40_72_432.pt,True
tomo_0fab19,patch_120_360_640.pt,True
tomo_0fab19,patch_120_432_640.pt,True
tomo_0fab19,patch_140_288_504.pt,True
tomo_0fab19,patch_140_360_432.pt,True
tomo_0fab19,patch_140_360_576.pt,True
tomo_0fab19,patch_140_432_504.pt,True
tomo_0fab19,patch_40_288_432.pt,True
tomo_0fab19,patch_40_288_504.pt,True
tomo_0fab19,patch_40_288_576.pt,True
tomo_0fab19,patch_80_0_432.pt,False
tomo_0fab19,patch_80_288_504.pt,True
tomo_0fab19,patch_80_288_576.pt,True
tomo_0fab19,patch_80_288_640.pt,True
tomo_0fab19,patch_80_432_504.pt,True
tomo_0fe63f,patch_120_144_72.pt,True
tomo_0fe63f,patch_140_144_216.pt,True
tomo_0fe63f,patch_140_144_72.pt,True
tomo_0fe63f,patch_140_216_72.pt,True
tomo_0fe63f,patch_140_576_432.pt,False
tomo_0fe63f,patch_80_144_72.pt,True
tomo_0fe63f,patch_80_216_144.pt,True
tomo_0fe63f,patch_80_288_216.pt,True
tomo_101279,patch_120_72_432.pt,True
tomo_101279,patch_140_144_504.pt,True
tomo_101279,patch_140_216_360.pt,True
tomo_101279,patch_140_72_360.pt,True
tomo_101279,patch_40_144_0.pt,False
tomo_101279,patch_40_144_432.pt,True
tomo_101279,patch_40_216_360.pt,True
tomo_101279,patch_40_216_504.pt,True
tomo_101279,patch_80_144_432.pt,True
tomo_101279,patch_80_216_504.pt,True
tomo_10a3bd,patch_200_504_72.pt,False
tomo_10c564,patch_0_288_216.pt,True
tomo_10c564,patch_0_360_72.pt,True
tomo_10c564,patch_80_0_504.pt,False
tomo_122a02,patch_0_671_0.pt,True
tomo_122a02,patch_0_671_72.pt,True
tomo_122a02,patch_40_504_360.pt,False
tomo_122a02,patch_40_576_0.pt,True
tomo_122a02,patch_80_648_0.pt,True
tomo_122c46,patch_120_648_72.pt,False
tomo_12f896,patch_0_288_72.pt,True
tomo_12f896,patch_0_360_0.pt,True
tomo_12f896,patch_120_144_640.pt,False
tomo_12f896,patch_40_216_72.pt,True
tomo_12f896,patch_40_360_72.pt,True
tomo_13484c,patch_120_640_432.pt,True
tomo_13484c,patch_40_504_72.pt,False
tomo_13484c,patch_40_576_576.pt,True
tomo_13484c,patch_80_576_504.pt,True
tomo_13484c,patch_80_640_432.pt,True
tomo_134bb0,patch_0_0_72.pt,True
tomo_134bb0,patch_0_144_0.pt,True
tomo_134bb0,patch_0_216_72.pt,True
tomo_134bb0,patch_0_288_0.pt,False
tomo_136c8d,patch_160_288_668.pt,False
tomo_138018,patch_0_72_360.pt,True
tomo_138018,patch_120_72_216.pt,True
tomo_138018,patch_120_72_360.pt,True
tomo_138018,patch_40_0_216.pt,True
tomo_138018,patch_40_144_216.pt,True
tomo_138018,patch_40_72_288.pt,True
tomo_138018,patch_80_0_288.pt,True
tomo_138018,patch_80_144_216.pt,True
tomo_138018,patch_80_671_504.pt,False
tomo_138018,patch_80_72_360.pt,True
tomo_13973d,patch_120_0_648.pt,True
tomo_13973d,patch_120_0_668.pt,True
tomo_13973d,patch_120_144_576.pt,True
tomo_13973d,patch_120_144_668.pt,True
tomo_13973d,patch_120_72_648.pt,True
tomo_13973d,patch_200_0_668.pt,True
tomo_13973d,patch_200_72_576.pt,True
tomo_13973d,patch_240_144_648.pt,False
tomo_139d9e,patch_120_576_0.pt,True
tomo_139d9e,patch_120_576_72.pt,True
tomo_139d9e,patch_40_216_288.pt,False
tomo_139d9e,patch_40_360_72.pt,True
tomo_139d9e,patch_40_576_72.pt,True
tomo_139d9e,patch_80_360_72.pt,True
tomo_139d9e,patch_80_504_0.pt,True
tomo_1446aa,patch_0_672_72.pt,False
tomo_1446aa,patch_120_144_504.pt,True
tomo_1446aa,patch_120_72_360.pt,True
tomo_1446aa,patch_120_72_504.pt,True
tomo_1446aa,patch_40_144_360.pt,True
tomo_1446aa,patch_40_216_360.pt,True
tomo_1446aa,patch_80_216_360.pt,True
tomo_1446aa,patch_80_72_360.pt,True
tomo_146de2,patch_40_288_144.pt,False
tomo_16136a,patch_0_432_216.pt,True
tomo_16136a,patch_0_432_288.pt,True
tomo_16136a,patch_0_504_360.pt,True
tomo_16136a,patch_120_432_360.pt,True
tomo_16136a,patch_120_504_288.pt,True
tomo_16136a,patch_40_432_360.pt,True
tomo_16136a,patch_80_216_576.pt,False
tomo_16136a,patch_80_360_360.pt,True
tomo_16136a,patch_80_432_216.pt,True
tomo_16136a,patch_80_504_288.pt,True
tomo_161683,patch_120_0_288.pt,True
tomo_161683,patch_120_72_216.pt,True
tomo_161683,patch_120_72_288.pt,True
tomo_161683,patch_140_0_360.pt,False
tomo_161683,patch_80_0_216.pt,True
tomo_16efa8,patch_120_144_640.pt,True
tomo_16efa8,patch_120_216_504.pt,True
tomo_16efa8,patch_120_216_640.pt,True
tomo_16efa8,patch_120_288_504.pt,True
tomo_16efa8,patch_140_216_576.pt,True
tomo_16efa8,patch_140_288_504.pt,True
tomo_16efa8,patch_140_576_360.pt,False
tomo_16efa8,patch_40_144_504.pt,True
tomo_16efa8,patch_40_144_640.pt,True
tomo_16efa8,patch_80_288_576.pt,True
tomo_16fce8,patch_120_672_0.pt,False
tomo_17143f,patch_0_576_72.pt,False
tomo_172f08,patch_240_504_648.pt,True
tomo_172f08,patch_240_504_672.pt,True
tomo_172f08,patch_280_504_672.pt,True
tomo_172f08,patch_320_360_648.pt,True
tomo_172f08,patch_360_144_648.pt,False
tomo_172f08,patch_360_432_672.pt,True
tomo_172f08,patch_360_504_648.pt,True
tomo_180bfd,patch_80_288_0.pt,False
tomo_183270,patch_280_0_288.pt,False
tomo_191bcb,patch_0_672_0.pt,False
tomo_191bcb,patch_120_216_288.pt,True
tomo_191bcb,patch_120_288_360.pt,True
tomo_191bcb,patch_120_288_432.pt,True
tomo_191bcb,patch_40_216_288.pt,True
tomo_191bcb,patch_40_216_432.pt,True
tomo_191bcb,patch_80_216_432.pt,True
tomo_191bcb,patch_80_288_432.pt,True
tomo_19a313,patch_140_0_504.pt,False
tomo_19a313,patch_40_360_216.pt,True
tomo_19a313,patch_40_360_72.pt,True
tomo_19a313,patch_40_432_216.pt,True
tomo_19a313,patch_40_504_216.pt,True
tomo_19a4fd,patch_120_360_288.pt,True
tomo_19a4fd,patch_140_360_432.pt,True
tomo_19a4fd,patch_140_432_360.pt,True
tomo_19a4fd,patch_140_432_432.pt,True
tomo_19a4fd,patch_140_504_432.pt,True
tomo_19a4fd,patch_140_72_288.pt,False
tomo_19a4fd,patch_40_360_216.pt,True
tomo_19a4fd,patch_40_360_288.pt,True
tomo_19a4fd,patch_40_360_432.pt,True
tomo_19a4fd,patch_40_504_216.pt,True
tomo_19a4fd,patch_80_432_216.pt,True
tomo_19a4fd,patch_80_432_288.pt,True
tomo_19a4fd,patch_80_432_360.pt,True
tomo_19a4fd,patch_80_504_216.pt,True
tomo_1ab322,patch_0_360_504.pt,True
tomo_1ab322,patch_0_504_360.pt,True
tomo_1ab322,patch_0_504_432.pt,True
tomo_1ab322,patch_0_672_0.pt,False
tomo_1ab322,patch_40_504_360.pt,True
tomo_1af88d,patch_0_144_432.pt,True
tomo_1af88d,patch_0_288_216.pt,False
tomo_1af88d,patch_0_72_432.pt,True
tomo_1af88d,patch_0_72_576.pt,True
tomo_1b82d1,patch_120_504_432.pt,True
tomo_1b82d1,patch_120_504_504.pt,True
tomo_1b82d1,patch_120_504_576.pt,True
tomo_1b82d1,patch_160_504_504.pt,True
tomo_1b82d1,patch_160_576_504.pt,True
tomo_1b82d1,patch_160_576_576.pt,True
tomo_1b82d1,patch_160_636_432.pt,True
tomo_1b82d1,patch_160_636_504.pt,True
tomo_1b82d1,patch_320_504_576.pt,False
tomo_1b82d1,patch_80_504_432.pt,True
tomo_1b82d1,patch_80_636_288.pt,True
tomo_1c2534,patch_560_432_0.pt,False
tomo_1c38fd,patch_0_576_72.pt,True
tomo_1c38fd,patch_120_72_0.pt,False
tomo_1c38fd,patch_40_504_144.pt,True
tomo_1c38fd,patch_40_504_72.pt,True
tomo_1c38fd,patch_40_576_216.pt,True
tomo_1c38fd,patch_80_576_144.pt,True
tomo_1c38fd,patch_80_576_216.pt,True
tomo_1c38fd,patch_80_576_72.pt,True
tomo_1c75ac,patch_80_144_288.pt,False
tomo_1cc887,patch_0_576_72.pt,True
tomo_1cc887,patch_120_432_144.pt,True
tomo_1cc887,patch_120_504_0.pt,True
tomo_1cc887,patch_120_504_72.pt,True
tomo_1cc887,patch_120_576_144.pt,True
tomo_1cc887,patch_120_576_72.pt,True
tomo_1cc887,patch_40_144_576.pt,False
tomo_1cc887,patch_40_576_0.pt,True
tomo_1cc887,patch_40_576_72.pt,True
tomo_1cc887,patch_80_432_144.pt,True
tomo_1cc887,patch_80_504_640.pt,True
tomo_1cc887,patch_80_576_640.pt,True
tomo_1cc887,patch_80_576_72.pt,True
tomo_1da097,patch_0_0_576.pt,False
tomo_1da097,patch_0_216_144.pt,True
tomo_1da097,patch_0_288_72.pt,True
tomo_1da097,patch_0_360_288.pt,True
tomo_1da097,patch_0_432_288.pt,True
tomo_1da097,patch_0_504_288.pt,True
tomo_1da097,patch_40_144_216.pt,True
tomo_1da097,patch_40_144_72.pt,True
tomo_1da097,patch_40_216_144.pt,True
tomo_1da097,patch_40_360_216.pt,True
tomo_1da0da,patch_160_288_216.pt,False
tomo_1da0da,patch_240_216_0.pt,True
tomo_1da0da,patch_240_288_216.pt,True
tomo_1da0da,patch_240_288_72.pt,True
tomo_1da0da,patch_280_216_216.pt,True
tomo_1da0da,patch_280_360_0.pt,True
tomo_1da0da,patch_280_360_216.pt,True
tomo_1da0da,patch_320_216_0.pt,True
tomo_1da0da,patch_320_216_72.pt,True
tomo_1da0da,patch_320_360_72.pt,True
tomo_1dc5f9,patch_0_144_216.pt,False
tomo_1dc5f9,patch_160_636_144.pt,True
tomo_1dc5f9,patch_80_636_72.pt,True
tomo_1e9980,patch_80_144_144.pt,False
tomo_1efc28,patch_0_432_72.pt,True
tomo_1efc28,patch_0_504_144.pt,True
tomo_1efc28,patch_0_504_72.pt,True
tomo_1efc28,patch_120_0_144.pt,False
tomo_1efc28,patch_80_432_72.pt,True
tomo_1efc28,patch_80_504_144.pt,True
tomo_1efc28,patch_80_504_72.pt,True
tomo_1efc28,patch_80_576_72.pt,True
tomo_1f0e78,patch_0_648_72.pt,True
tomo_1f0e78,patch_0_671_144.pt,True
tomo_1f0e78,patch_40_576_144.pt,True
tomo_1f0e78,patch_40_648_216.pt,True
tomo_1f0e78,patch_80_216_0.pt,False
tomo_1f0e78,patch_80_576_144.pt,True
tomo_1f0e78,patch_80_648_72.pt,True
tomo_1f0e78,patch_80_671_72.pt,True
tomo_1fb6a7,patch_120_432_432.pt,False
tomo_20a9ed,patch_120_288_504.pt,True
tomo_20a9ed,patch_120_72_360.pt,True
tomo_20a9ed,patch_140_144_144.pt,False
tomo_20a9ed,patch_140_288_360.pt,True
tomo_20a9ed,patch_140_72_432.pt,True
tomo_20a9ed,patch_80_144_432.pt,True
tomo_20a9ed,patch_80_216_432.pt,True
tomo_20a9ed,patch_80_216_504.pt,True
tomo_20a9ed,patch_80_288_432.pt,True
tomo_20a9ed,patch_80_72_504.pt,True
tomo_210371,patch_120_360_360.pt,True
tomo_210371,patch_120_360_504.pt,True
tomo_210371,patch_120_432_504.pt,True
tomo_210371,patch_120_504_360.pt,True
tomo_210371,patch_120_672_360.pt,False
tomo_221a47,patch_120_144_360.pt,True
tomo_221a47,patch_120_216_360.pt,True
tomo_221a47,patch_120_216_432.pt,True
tomo_221a47,patch_120_288_360.pt,True
tomo_221a47,patch_120_360_504.pt,False
tomo_221a47,patch_120_72_432.pt,True
tomo_221a47,patch_140_144_360.pt,True
tomo_221a47,patch_140_216_360.pt,True
tomo_221a47,patch_140_288_432.pt,True
tomo_221a47,patch_140_288_504.pt,True
tomo_221a47,patch_140_72_432.pt,True
tomo_221a47,patch_40_288_360.pt,True
tomo_221a47,patch_40_72_504.pt,True
tomo_221a47,patch_80_216_360.pt,True
tomo_221c8e,patch_200_640_576.pt,False
tomo_225d8f,patch_0_432_288.pt,True
tomo_225d8f,patch_0_576_576.pt,False
tomo_225d8f,patch_40_432_288.pt,True
tomo_225d8f,patch_40_432_360.pt,True
tomo_225d8f,patch_40_432_432.pt,True
tomo_226cd8,patch_200_0_0.pt,True
tomo_226cd8,patch_200_144_0.pt,True
tomo_226cd8,patch_200_360_0.pt,True
tomo_226cd8,patch_200_432_0.pt,True
tomo_226cd8,patch_200_72_0.pt,True
tomo_226cd8,patch_240_144_576.pt,True
tomo_226cd8,patch_240_144_648.pt,True
tomo_226cd8,patch_240_144_672.pt,True
tomo_226cd8,patch_240_216_576.pt,True
tomo_226cd8,patch_240_216_672.pt,True
tomo_226cd8,patch_240_288_504.pt,True
tomo_226cd8,patch_240_432_432.pt,True
tomo_226cd8,patch_240_504_72.pt,True
tomo_226cd8,patch_240_72_648.pt,True
tomo_226cd8,patch_240_72_672.pt,True
tomo_226cd8,patch_280_144_648.pt,True
tomo_226cd8,patch_280_216_0.pt,False
tomo_226cd8,patch_280_216_576.pt,True
tomo_226cd8,patch_280_216_672.pt,True
tomo_226cd8,patch_280_288_672.pt,True
tomo_226cd8,patch_280_432_432.pt,True
tomo_226cd8,patch_280_432_72.pt,True
tomo_226cd8,patch_280_504_288.pt,True
tomo_226cd8,patch_280_504_72.pt,True
tomo_226cd8,patch_280_576_216.pt,True
tomo_226cd8,patch_280_640_216.pt,True
tomo_226cd8,patch_320_144_504.pt,True
tomo_226cd8,patch_320_216_576.pt,True
tomo_226cd8,patch_320_288_432.pt,True
tomo_226cd8,patch_320_288_504.pt,True
tomo_226cd8,patch_320_288_648.pt,True
tomo_226cd8,patch_320_360_360.pt,True
tomo_226cd8,patch_320_360_432.pt,True
tomo_226cd8,patch_320_360_576.pt,True
tomo_226cd8,patch_320_432_360.pt,True
tomo_226cd8,patch_320_432_432.pt,True
tomo_226cd8,patch_320_432_576.pt,True
tomo_226cd8,patch_320_504_72.pt,True
tomo_226cd8,patch_320_576_0.pt,True
tomo_226cd8,patch_340_216_504.pt,True
tomo_226cd8,patch_340_216_648.pt,True
tomo_226cd8,patch_340_360_432.pt,True
tomo_226cd8,patch_340_432_360.pt,True
tomo_226cd8,patch_340_640_360.pt,True
tomo_226cd8,patch_340_72_672.pt,True
tomo_22976c,patch_200_0_0.pt,False
tomo_229f0a,patch_280_648_0.pt,False
tomo_23a8e8,patch_0_432_216.pt,True
tomo_23a8e8,patch_0_504_216.pt,True
tomo_23a8e8,patch_0_648_144.pt,True
tomo_23a8e8,patch_0_648_216.pt,True
tomo_23a8e8,patch_140_216_288.pt,False
tomo_23a8e8,patch_40_504_144.pt,True
tomo_23a8e8,patch_40_576_216.pt,True
tomo_23a8e8,patch_40_648_288.pt,True
tomo_23a8e8,patch_80_504_144.pt,True
tomo_23a8e8,patch_80_576_216.pt,True
tomo_23c8a4,patch_0_360_144.pt,True
tomo_23c8a4,patch_0_360_360.pt,True
tomo_23c8a4,patch_0_504_360.pt,True
tomo_23c8a4,patch_140_672_504.pt,False
tomo_23c8a4,patch_40_288_144.pt,True
tomo_23c8a4,patch_40_288_72.pt,True
tomo_23c8a4,patch_40_360_72.pt,True
tomo_23c8a4,patch_40_432_360.pt,True
tomo_23c8a4,patch_40_504_432.pt,True
tomo_23c8a4,patch_80_216_144.pt,True
tomo_23c8a4,patch_80_216_72.pt,True
tomo_23c8a4,patch_80_288_144.pt,True
tomo_23c8a4,patch_80_360_360.pt,True
tomo_23c8a4,patch_80_360_432.pt,True
tomo_23c8a4,patch_80_504_360.pt,True
tomo_23ce49,patch_120_0_432.pt,True
tomo_23ce49,patch_120_216_288.pt,True
tomo_23ce49,patch_120_576_144.pt,False
tomo_23ce49,patch_120_72_432.pt,True
tomo_23ce49,patch_40_0_360.pt,True
tomo_23ce49,patch_40_144_288.pt,True
tomo_23ce49,patch_40_144_432.pt,True
tomo_23ce49,patch_80_216_288.pt,True
tomo_23ce49,patch_80_216_432.pt,True
tomo_23ce49,patch_80_72_288.pt,True
tomo_247826,patch_160_672_288.pt,False
tomo_24795a,patch_0_504_640.pt,True
tomo_24795a,patch_0_576_640.pt,True
tomo_24795a,patch_0_648_640.pt,True
tomo_24795a,patch_120_504_640.pt,True
tomo_24795a,patch_40_144_72.pt,False
tomo_24795a,patch_40_504_640.pt,True
tomo_24795a,patch_40_648_504.pt,True
tomo_24795a,patch_40_672_504.pt,True
tomo_24795a,patch_40_672_576.pt,True
tomo_24795a,patch_80_504_504.pt,True
tomo_24795a,patch_80_576_504.pt,True
tomo_24795a,patch_80_576_640.pt,True
tomo_24795a,patch_80_648_640.pt,True
tomo_24795a,patch_80_672_576.pt,True
tomo_2483bb,patch_120_360_0.pt,False
tomo_2483bb,patch_120_432_432.pt,True
tomo_2483bb,patch_120_576_360.pt,True
tomo_2483bb,patch_40_576_288.pt,True
tomo_2483bb,patch_40_576_360.pt,True
tomo_2483bb,patch_80_432_360.pt,True
tomo_2483bb,patch_80_504_288.pt,True
tomo_2483bb,patch_80_576_432.pt,True
tomo_24a095,patch_280_288_432.pt,False
tomo_24fda8,patch_80_432_504.pt,False
tomo_256717,patch_120_576_360.pt,True
tomo_256717,patch_120_576_432.pt,True
tomo_256717,patch_120_640_360.pt,True
tomo_256717,patch_140_288_0.pt,False
tomo_256717,patch_140_640_288.pt,True
tomo_256717,patch_40_576_288.pt,True
tomo_256717,patch_80_576_360.pt,True
tomo_25780f,patch_0_288_0.pt,False
tomo_25780f,patch_120_576_504.pt,True
tomo_25780f,patch_120_648_504.pt,True
tomo_25780f,patch_120_672_504.pt,True
tomo_25780f,patch_40_576_576.pt,True
tomo_25780f,patch_40_648_576.pt,True
tomo_25780f,patch_80_576_504.pt,True
tomo_25780f,patch_80_672_576.pt,True
tomo_2645a0,patch_0_648_216.pt,False
tomo_278194,patch_120_504_288.pt,False
tomo_285454,patch_0_216_144.pt,False
tomo_285454,patch_120_648_360.pt,True
tomo_285454,patch_120_648_504.pt,True
tomo_285454,patch_120_668_360.pt,True
tomo_285454,patch_140_668_432.pt,True
tomo_285454,patch_40_668_504.pt,True
tomo_285454,patch_80_668_504.pt,True
tomo_285d15,patch_0_144_504.pt,True
tomo_285d15,patch_0_144_576.pt,True
tomo_285d15,patch_0_288_360.pt,True
tomo_285d15,patch_0_288_432.pt,True
tomo_285d15,patch_0_288_576.pt,True
tomo_285d15,patch_120_144_360.pt,True
tomo_285d15,patch_120_360_576.pt,True
tomo_285d15,patch_40_144_432.pt,True
tomo_285d15,patch_40_144_504.pt,True
tomo_285d15,patch_40_144_576.pt,True
tomo_285d15,patch_80_144_576.pt,True
tomo_285d15,patch_80_216_432.pt,True
tomo_285d15,patch_80_216_504.pt,True
tomo_285d15,patch_80_216_576.pt,True
tomo_285d15,patch_80_288_504.pt,True
tomo_285d15,patch_80_288_576.pt,True
