prune_radius,threshold,precision,recall,f_2,tp,fp,fn
1,0.71,1.0,0.8,0.833,8,0,2
1,0.73,1.0,0.8,0.833,8,0,2
1,0.75,1.0,0.8,0.833,8,0,2
1,0.77,1.0,0.7,0.745,7,0,3
1,0.79,1.0,0.6,0.652,6,0,4
1,0.81,1.0,0.3,0.349,3,0,7
1,0.83,1.0,0.2,0.238,2,0,8
1,0.85,1.0,0.1,0.122,1,0,9
1,0.87,1.0,0.1,0.122,1,0,9
1,0.89,1.0,0.1,0.122,1,0,9
1,0.91,0.0,0.0,0.0,0,0,10
1,0.93,0.0,0.0,0.0,0,0,10
2,0.05,0.045,1.0,0.191,10,212,0
2,0.07,0.066,1.0,0.262,10,141,0
2,0.09,0.088,1.0,0.325,10,104,0
2,0.11,0.114,1.0,0.391,10,78,0
2,0.13,0.141,1.0,0.45,10,61,0
2,0.15,0.179,1.0,0.521,10,46,0
2,0.17,0.208,1.0,0.568,10,38,0
2,0.19,0.217,1.0,0.581,10,36,0
2,0.21,0.25,1.0,0.625,10,30,0
2,0.23,0.27,1.0,0.649,10,27,0
2,0.25,0.323,1.0,0.704,10,21,0
2,0.27,0.333,1.0,0.714,10,20,0
2,0.29,0.357,1.0,0.735,10,18,0
2,0.31,0.4,1.0,0.769,10,15,0
2,0.33,0.4,1.0,0.769,10,15,0
2,0.35,0.455,1.0,0.806,10,12,0
2,0.37,0.455,1.0,0.806,10,12,0
2,0.39,0.455,1.0,0.806,10,12,0
2,0.41,0.476,1.0,0.82,10,11,0
2,0.43,0.526,1.0,0.847,10,9,0
2,0.45,0.556,1.0,0.862,10,8,0
2,0.47,0.588,1.0,0.877,10,7,0
2,0.49,0.588,1.0,0.877,10,7,0
2,0.51,0.562,0.9,0.804,9,7,1
2,0.53,0.692,0.9,0.849,9,4,1
2,0.55,0.75,0.9,0.865,9,3,1
2,0.57,0.818,0.9,0.882,9,2,1
2,0.59,0.818,0.9,0.882,9,2,1
2,0.61,0.9,0.9,0.9,9,1,1
2,0.63,1.0,0.9,0.918,9,0,1
2,0.65,1.0,0.9,0.918,9,0,1
2,0.67,1.0,0.9,0.918,9,0,1
2,0.69,1.0,0.8,0.833,8,0,2
2,0.71,1.0,0.8,0.833,8,0,2
2,0.73,1.0,0.8,0.833,8,0,2
2,0.75,1.0,0.8,0.833,8,0,2
2,0.77,1.0,0.7,0.745,7,0,3
2,0.79,1.0,0.6,0.652,6,0,4
2,0.81,1.0,0.3,0.349,3,0,7
2,0.83,1.0,0.2,0.238,2,0,8
2,0.85,1.0,0.1,0.122,1,0,9
2,0.87,1.0,0.1,0.122,1,0,9
2,0.89,1.0,0.1,0.122,1,0,9
2,0.91,0.0,0.0,0.0,0,0,10
2,0.93,0.0,0.0,0.0,0,0,10
3,0.05,0.047,1.0,0.198,10,202,0
3,0.07,0.068,1.0,0.266,10,138,0
3,0.09,0.09,1.0,0.331,10,101,0
3,0.11,0.116,1.0,0.397,10,76,0
3,0.13,0.145,1.0,0.459,10,59,0
3,0.15,0.185,1.0,0.532,10,44,0
3,0.17,0.217,1.0,0.581,10,36,0
3,0.19,0.227,1.0,0.595,10,34,0
3,0.21,0.256,1.0,0.633,10,29,0
3,0.23,0.278,1.0,0.658,10,26,0
3,0.25,0.333,1.0,0.714,10,20,0
3,0.27,0.345,1.0,0.725,10,19,0
3,0.29,0.37,1.0,0.746,10,17,0
3,0.31,0.417,1.0,0.781,10,14,0
3,0.33,0.417,1.0,0.781,10,14,0
3,0.35,0.476,1.0,0.82,10,11,0
3,0.37,0.476,1.0,0.82,10,11,0
3,0.39,0.476,1.0,0.82,10,11,0
3,0.41,0.5,1.0,0.833,10,10,0
3,0.43,0.556,1.0,0.862,10,8,0
3,0.45,0.588,1.0,0.877,10,7,0
3,0.47,0.588,1.0,0.877,10,7,0
3,0.49,0.588,1.0,0.877,10,7,0
3,0.51,0.562,0.9,0.804,9,7,1
3,0.53,0.692,0.9,0.849,9,4,1
3,0.55,0.75,0.9,0.865,9,3,1
3,0.57,0.818,0.9,0.882,9,2,1
3,0.59,0.818,0.9,0.882,9,2,1
3,0.61,0.9,0.9,0.9,9,1,1
3,0.63,1.0,0.9,0.918,9,0,1
3,0.65,1.0,0.9,0.918,9,0,1
3,0.67,1.0,0.9,0.918,9,0,1
3,0.69,1.0,0.8,0.833,8,0,2
3,0.71,1.0,0.8,0.833,8,0,2
3,0.73,1.0,0.8,0.833,8,0,2
3,0.75,1.0,0.8,0.833,8,0,2
3,0.77,1.0,0.7,0.745,7,0,3
3,0.79,1.0,0.6,0.652,6,0,4
3,0.81,1.0,0.3,0.349,3,0,7
3,0.83,1.0,0.2,0.238,2,0,8
3,0.85,1.0,0.1,0.122,1,0,9
3,0.87,1.0,0.1,0.122,1,0,9
3,0.89,1.0,0.1,0.122,1,0,9
3,0.91,0.0,0.0,0.0,0,0,10
3,0.93,0.0,0.0,0.0,0,0,10
4,0.05,0.049,1.0,0.205,10,194,0
4,0.07,0.069,1.0,0.27,10,135,0
4,0.09,0.091,1.0,0.333,10,100,0
4,0.11,0.118,1.0,0.4,10,75,0
4,0.13,0.145,1.0,0.459,10,59,0
4,0.15,0.185,1.0,0.532,10,44,0
4,0.17,0.217,1.0,0.581,10,36,0
4,0.19,0.227,1.0,0.595,10,34,0
4,0.21,0.256,1.0,0.633,10,29,0
4,0.23,0.278,1.0,0.658,10,26,0
4,0.25,0.333,1.0,0.714,10,20,0
4,0.27,0.345,1.0,0.725,10,19,0
4,0.29,0.37,1.0,0.746,10,17,0
4,0.31,0.417,1.0,0.781,10,14,0
4,0.33,0.417,1.0,0.781,10,14,0
4,0.35,0.476,1.0,0.82,10,11,0
4,0.37,0.476,1.0,0.82,10,11,0
4,0.39,0.476,1.0,0.82,10,11,0
4,0.41,0.5,1.0,0.833,10,10,0
4,0.43,0.556,1.0,0.862,10,8,0
4,0.45,0.588,1.0,0.877,10,7,0
4,0.47,0.588,1.0,0.877,10,7,0
4,0.49,0.588,1.0,0.877,10,7,0
4,0.51,0.562,0.9,0.804,9,7,1
4,0.53,0.692,0.9,0.849,9,4,1
4,0.55,0.75,0.9,0.865,9,3,1
4,0.57,0.818,0.9,0.882,9,2,1
4,0.59,0.818,0.9,0.882,9,2,1
4,0.61,0.9,0.9,0.9,9,1,1
4,0.63,1.0,0.9,0.918,9,0,1
4,0.65,1.0,0.9,0.918,9,0,1
4,0.67,1.0,0.9,0.918,9,0,1
4,0.69,1.0,0.8,0.833,8,0,2
4,0.71,1.0,0.8,0.833,8,0,2
4,0.73,1.0,0.8,0.833,8,0,2
4,0.75,1.0,0.8,0.833,8,0,2
4,0.77,1.0,0.7,0.745,7,0,3
4,0.79,1.0,0.6,0.652,6,0,4
4,0.81,1.0,0.3,0.349,3,0,7
4,0.83,1.0,0.2,0.238,2,0,8
4,0.85,1.0,0.1,0.122,1,0,9
4,0.87,1.0,0.1,0.122,1,0,9
4,0.89,1.0,0.1,0.122,1,0,9
4,0.91,0.0,0.0,0.0,0,0,10
4,0.93,0.0,0.0,0.0,0,0,10
5,0.05,0.052,1.0,0.215,10,183,0
5,0.07,0.07,1.0,0.275,10,132,0
5,0.09,0.092,1.0,0.336,10,99,0
5,0.11,0.118,1.0,0.4,10,75,0
5,0.13,0.145,1.0,0.459,10,59,0
5,0.15,0.189,1.0,0.538,10,43,0
5,0.17,0.222,1.0,0.588,10,35,0
5,0.19,0.233,1.0,0.602,10,33,0
5,0.21,0.263,1.0,0.641,10,28,0
5,0.23,0.286,1.0,0.667,10,25,0
5,0.25,0.345,1.0,0.725,10,19,0
5,0.27,0.357,1.0,0.735,10,18,0
5,0.29,0.385,1.0,0.758,10,16,0
5,0.31,0.435,1.0,0.794,10,13,0
5,0.33,0.435,1.0,0.794,10,13,0
5,0.35,0.5,1.0,0.833,10,10,0
5,0.37,0.5,1.0,0.833,10,10,0
5,0.39,0.5,1.0,0.833,10,10,0
5,0.41,0.526,1.0,0.847,10,9,0
5,0.43,0.588,1.0,0.877,10,7,0
5,0.45,0.625,1.0,0.893,10,6,0
5,0.47,0.625,1.0,0.893,10,6,0
5,0.49,0.625,1.0,0.893,10,6,0
5,0.51,0.6,0.9,0.818,9,6,1
5,0.53,0.75,0.9,0.865,9,3,1
5,0.55,0.818,0.9,0.882,9,2,1
5,0.57,0.818,0.9,0.882,9,2,1
5,0.59,0.818,0.9,0.882,9,2,1
5,0.61,0.9,0.9,0.9,9,1,1
5,0.63,1.0,0.9,0.918,9,0,1
5,0.65,1.0,0.9,0.918,9,0,1
5,0.67,1.0,0.9,0.918,9,0,1
5,0.69,1.0,0.8,0.833,8,0,2
5,0.71,1.0,0.8,0.833,8,0,2
5,0.73,1.0,0.8,0.833,8,0,2
5,0.75,1.0,0.8,0.833,8,0,2
5,0.77,1.0,0.7,0.745,7,0,3
5,0.79,1.0,0.6,0.652,6,0,4
5,0.81,1.0,0.3,0.349,3,0,7
5,0.83,1.0,0.2,0.238,2,0,8
5,0.85,1.0,0.1,0.122,1,0,9
5,0.87,1.0,0.1,0.122,1,0,9
5,0.89,1.0,0.1,0.122,1,0,9
5,0.91,0.0,0.0,0.0,0,0,10
5,0.93,0.0,0.0,0.0,0,0,10
