prune_radius,threshold,precision,recall,f_2,tp,fp,fn
2,0.13,0.513,0.769,0.699,20,19,6
2,0.15,0.526,0.769,0.704,20,18,6
2,0.17,0.556,0.769,0.714,20,16,6
2,0.19,0.588,0.769,0.725,20,14,6
2,0.21,0.588,0.769,0.725,20,14,6
2,0.23,0.606,0.769,0.73,20,13,6
2,0.25,0.606,0.769,0.73,20,13,6
2,0.27,0.625,0.769,0.735,20,12,6
2,0.29,0.645,0.769,0.741,20,11,6
2,0.31,0.645,0.769,0.741,20,11,6
2,0.33,0.645,0.769,0.741,20,11,6
2,0.35,0.645,0.769,0.741,20,11,6
2,0.37,0.645,0.769,0.741,20,11,6
2,0.39,0.645,0.769,0.741,20,11,6
2,0.41,0.645,0.769,0.741,20,11,6
2,0.43,0.679,0.731,0.72,19,9,7
2,0.45,0.679,0.731,0.72,19,9,7
2,0.47,0.704,0.731,0.725,19,8,7
2,0.49,0.704,0.731,0.725,19,8,7
2,0.51,0.731,0.731,0.731,19,7,7
2,0.53,0.76,0.731,0.736,19,6,7
2,0.55,0.792,0.731,0.742,19,5,7
2,0.57,0.792,0.731,0.742,19,5,7
2,0.59,0.792,0.731,0.742,19,5,7
2,0.61,0.792,0.731,0.742,19,5,7
2,0.63,0.792,0.731,0.742,19,5,7
2,0.65,0.792,0.731,0.742,19,5,7
2,0.67,0.792,0.731,0.742,19,5,7
2,0.69,0.792,0.731,0.742,19,5,7
2,0.71,0.792,0.731,0.742,19,5,7
2,0.73,0.792,0.731,0.742,19,5,7
2,0.75,0.792,0.731,0.742,19,5,7
2,0.77,0.826,0.731,0.748,19,4,7
2,0.79,0.826,0.731,0.748,19,4,7
2,0.81,0.826,0.731,0.748,19,4,7
2,0.83,0.826,0.731,0.748,19,4,7
2,0.85,0.826,0.731,0.748,19,4,7
2,0.87,0.826,0.731,0.748,19,4,7
2,0.89,0.864,0.731,0.754,19,3,7
2,0.91,0.864,0.731,0.754,19,3,7
2,0.93,0.95,0.731,0.766,19,1,7
3,0.05,0.339,0.769,0.613,20,39,6
3,0.07,0.392,0.769,0.645,20,31,6
3,0.09,0.455,0.769,0.676,20,24,6
3,0.11,0.488,0.769,0.69,20,21,6
3,0.13,0.513,0.769,0.699,20,19,6
3,0.15,0.526,0.769,0.704,20,18,6
3,0.17,0.556,0.769,0.714,20,16,6
3,0.19,0.588,0.769,0.725,20,14,6
3,0.21,0.588,0.769,0.725,20,14,6
3,0.23,0.606,0.769,0.73,20,13,6
3,0.25,0.606,0.769,0.73,20,13,6
3,0.27,0.625,0.769,0.735,20,12,6
3,0.29,0.645,0.769,0.741,20,11,6
3,0.31,0.645,0.769,0.741,20,11,6
3,0.33,0.645,0.769,0.741,20,11,6
3,0.35,0.645,0.769,0.741,20,11,6
3,0.37,0.645,0.769,0.741,20,11,6
3,0.39,0.645,0.769,0.741,20,11,6
3,0.41,0.645,0.769,0.741,20,11,6
3,0.43,0.679,0.731,0.72,19,9,7
3,0.45,0.679,0.731,0.72,19,9,7
3,0.47,0.704,0.731,0.725,19,8,7
3,0.49,0.704,0.731,0.725,19,8,7
3,0.51,0.731,0.731,0.731,19,7,7
3,0.53,0.76,0.731,0.736,19,6,7
3,0.55,0.792,0.731,0.742,19,5,7
3,0.57,0.792,0.731,0.742,19,5,7
3,0.59,0.792,0.731,0.742,19,5,7
3,0.61,0.792,0.731,0.742,19,5,7
3,0.63,0.792,0.731,0.742,19,5,7
3,0.65,0.792,0.731,0.742,19,5,7
3,0.67,0.792,0.731,0.742,19,5,7
3,0.69,0.792,0.731,0.742,19,5,7
3,0.71,0.792,0.731,0.742,19,5,7
3,0.73,0.792,0.731,0.742,19,5,7
3,0.75,0.792,0.731,0.742,19,5,7
3,0.77,0.826,0.731,0.748,19,4,7
3,0.79,0.826,0.731,0.748,19,4,7
3,0.81,0.826,0.731,0.748,19,4,7
3,0.83,0.826,0.731,0.748,19,4,7
3,0.85,0.826,0.731,0.748,19,4,7
3,0.87,0.826,0.731,0.748,19,4,7
3,0.89,0.864,0.731,0.754,19,3,7
3,0.91,0.864,0.731,0.754,19,3,7
3,0.93,0.95,0.731,0.766,19,1,7
4,0.05,0.345,0.769,0.617,20,38,6
4,0.07,0.4,0.769,0.649,20,30,6
4,0.09,0.465,0.769,0.68,20,23,6
4,0.11,0.488,0.769,0.69,20,21,6
4,0.13,0.513,0.769,0.699,20,19,6
4,0.15,0.541,0.769,0.709,20,17,6
4,0.17,0.571,0.769,0.719,20,15,6
4,0.19,0.606,0.769,0.73,20,13,6
4,0.21,0.606,0.769,0.73,20,13,6
4,0.23,0.625,0.769,0.735,20,12,6
4,0.25,0.625,0.769,0.735,20,12,6
4,0.27,0.645,0.769,0.741,20,11,6
4,0.29,0.667,0.769,0.746,20,10,6
4,0.31,0.667,0.769,0.746,20,10,6
4,0.33,0.667,0.769,0.746,20,10,6
4,0.35,0.667,0.769,0.746,20,10,6
4,0.37,0.667,0.769,0.746,20,10,6
4,0.39,0.667,0.769,0.746,20,10,6
4,0.41,0.667,0.769,0.746,20,10,6
4,0.43,0.704,0.731,0.725,19,8,7
4,0.45,0.704,0.731,0.725,19,8,7
4,0.47,0.704,0.731,0.725,19,8,7
4,0.49,0.704,0.731,0.725,19,8,7
4,0.51,0.731,0.731,0.731,19,7,7
4,0.53,0.76,0.731,0.736,19,6,7
4,0.55,0.792,0.731,0.742,19,5,7
4,0.57,0.792,0.731,0.742,19,5,7
4,0.59,0.792,0.731,0.742,19,5,7
4,0.61,0.792,0.731,0.742,19,5,7
4,0.63,0.792,0.731,0.742,19,5,7
4,0.65,0.792,0.731,0.742,19,5,7
4,0.67,0.792,0.731,0.742,19,5,7
4,0.69,0.792,0.731,0.742,19,5,7
4,0.71,0.792,0.731,0.742,19,5,7
4,0.73,0.792,0.731,0.742,19,5,7
4,0.75,0.792,0.731,0.742,19,5,7
4,0.77,0.826,0.731,0.748,19,4,7
4,0.79,0.826,0.731,0.748,19,4,7
4,0.81,0.826,0.731,0.748,19,4,7
4,0.83,0.826,0.731,0.748,19,4,7
4,0.85,0.826,0.731,0.748,19,4,7
4,0.87,0.826,0.731,0.748,19,4,7
4,0.89,0.864,0.731,0.754,19,3,7
4,0.91,0.864,0.731,0.754,19,3,7
4,0.93,0.95,0.731,0.766,19,1,7
5,0.05,0.357,0.769,0.625,20,36,6
5,0.07,0.408,0.769,0.654,20,29,6
5,0.09,0.476,0.769,0.685,20,22,6
5,0.11,0.5,0.769,0.694,20,20,6
5,0.13,0.526,0.769,0.704,20,18,6
5,0.15,0.541,0.769,0.709,20,17,6
5,0.17,0.571,0.769,0.719,20,15,6
5,0.19,0.606,0.769,0.73,20,13,6
5,0.21,0.606,0.769,0.73,20,13,6
5,0.23,0.625,0.769,0.735,20,12,6
5,0.25,0.645,0.769,0.741,20,11,6
5,0.27,0.667,0.769,0.746,20,10,6
5,0.29,0.69,0.769,0.752,20,9,6
5,0.31,0.69,0.769,0.752,20,9,6
5,0.33,0.69,0.769,0.752,20,9,6
5,0.35,0.69,0.769,0.752,20,9,6
5,0.37,0.69,0.769,0.752,20,9,6
5,0.39,0.69,0.769,0.752,20,9,6
5,0.41,0.69,0.769,0.752,20,9,6
5,0.43,0.731,0.731,0.731,19,7,7
5,0.45,0.731,0.731,0.731,19,7,7
5,0.47,0.731,0.731,0.731,19,7,7
5,0.49,0.731,0.731,0.731,19,7,7
5,0.51,0.76,0.731,0.736,19,6,7
5,0.53,0.792,0.731,0.742,19,5,7
5,0.55,0.792,0.731,0.742,19,5,7
5,0.57,0.792,0.731,0.742,19,5,7
5,0.59,0.792,0.731,0.742,19,5,7
5,0.61,0.792,0.731,0.742,19,5,7
5,0.63,0.792,0.731,0.742,19,5,7
5,0.65,0.792,0.731,0.742,19,5,7
5,0.67,0.792,0.731,0.742,19,5,7
5,0.69,0.792,0.731,0.742,19,5,7
5,0.71,0.792,0.731,0.742,19,5,7
5,0.73,0.792,0.731,0.742,19,5,7
5,0.75,0.792,0.731,0.742,19,5,7
5,0.77,0.826,0.731,0.748,19,4,7
5,0.79,0.826,0.731,0.748,19,4,7
5,0.81,0.826,0.731,0.748,19,4,7
5,0.83,0.826,0.731,0.748,19,4,7
5,0.85,0.826,0.731,0.748,19,4,7
5,0.87,0.826,0.731,0.748,19,4,7
5,0.89,0.864,0.731,0.754,19,3,7
5,0.91,0.864,0.731,0.754,19,3,7
5,0.93,0.95,0.731,0.766,19,1,7
