prune_radius,threshold,precision,recall,f_2,tp,fp,fn
1,0.81,1.0,0.3,0.349,3,0,7
1,0.83,0.0,0.0,0.0,0,0,10
1,0.85,0.0,0.0,0.0,0,0,10
1,0.87,0.0,0.0,0.0,0,0,10
1,0.89,0.0,0.0,0.0,0,0,10
1,0.91,0.0,0.0,0.0,0,0,10
1,0.93,0.0,0.0,0.0,0,0,10
2,0.05,0.086,0.9,0.31,9,96,1
2,0.07,0.099,0.8,0.331,8,73,2
2,0.09,0.118,0.8,0.37,8,60,2
2,0.11,0.145,0.8,0.421,8,47,2
2,0.13,0.17,0.8,0.46,8,39,2
2,0.15,0.2,0.8,0.5,8,32,2
2,0.17,0.205,0.8,0.506,8,31,2
2,0.19,0.222,0.8,0.526,8,28,2
2,0.21,0.258,0.8,0.563,8,23,2
2,0.23,0.308,0.8,0.606,8,18,2
2,0.25,0.333,0.8,0.625,8,16,2
2,0.27,0.364,0.8,0.645,8,14,2
2,0.29,0.381,0.8,0.656,8,13,2
2,0.31,0.421,0.8,0.678,8,11,2
2,0.33,0.444,0.8,0.69,8,10,2
2,0.35,0.471,0.8,0.702,8,9,2
2,0.37,0.533,0.8,0.727,8,7,2
2,0.39,0.571,0.8,0.741,8,6,2
2,0.41,0.583,0.7,0.673,7,5,3
2,0.43,0.583,0.7,0.673,7,5,3
2,0.45,0.6,0.6,0.6,6,4,4
2,0.47,0.667,0.6,0.612,6,3,4
2,0.49,0.667,0.6,0.612,6,3,4
2,0.51,0.75,0.6,0.625,6,2,4
2,0.53,0.75,0.6,0.625,6,2,4
2,0.55,0.75,0.6,0.625,6,2,4
2,0.57,0.75,0.6,0.625,6,2,4
2,0.59,0.857,0.6,0.638,6,1,4
2,0.61,0.857,0.6,0.638,6,1,4
2,0.63,0.857,0.6,0.638,6,1,4
2,0.65,1.0,0.6,0.652,6,0,4
2,0.67,1.0,0.6,0.652,6,0,4
2,0.69,1.0,0.6,0.652,6,0,4
2,0.71,1.0,0.5,0.556,5,0,5
2,0.73,1.0,0.4,0.455,4,0,6
2,0.75,1.0,0.4,0.455,4,0,6
2,0.77,1.0,0.4,0.455,4,0,6
2,0.79,1.0,0.4,0.455,4,0,6
2,0.81,1.0,0.3,0.349,3,0,7
2,0.83,0.0,0.0,0.0,0,0,10
2,0.85,0.0,0.0,0.0,0,0,10
2,0.87,0.0,0.0,0.0,0,0,10
2,0.89,0.0,0.0,0.0,0,0,10
2,0.91,0.0,0.0,0.0,0,0,10
2,0.93,0.0,0.0,0.0,0,0,10
3,0.05,0.088,0.9,0.317,9,93,1
3,0.07,0.101,0.8,0.336,8,71,2
3,0.09,0.121,0.8,0.377,8,58,2
3,0.11,0.154,0.8,0.435,8,44,2
3,0.13,0.182,0.8,0.476,8,36,2
3,0.15,0.216,0.8,0.519,8,29,2
3,0.17,0.222,0.8,0.526,8,28,2
3,0.19,0.235,0.8,0.541,8,26,2
3,0.21,0.267,0.8,0.571,8,22,2
3,0.23,0.308,0.8,0.606,8,18,2
3,0.25,0.333,0.8,0.625,8,16,2
3,0.27,0.364,0.8,0.645,8,14,2
3,0.29,0.381,0.8,0.656,8,13,2
3,0.31,0.421,0.8,0.678,8,11,2
3,0.33,0.444,0.8,0.69,8,10,2
3,0.35,0.471,0.8,0.702,8,9,2
3,0.37,0.533,0.8,0.727,8,7,2
3,0.39,0.571,0.8,0.741,8,6,2
3,0.41,0.583,0.7,0.673,7,5,3
3,0.43,0.583,0.7,0.673,7,5,3
3,0.45,0.6,0.6,0.6,6,4,4
3,0.47,0.667,0.6,0.612,6,3,4
3,0.49,0.667,0.6,0.612,6,3,4
3,0.51,0.75,0.6,0.625,6,2,4
3,0.53,0.75,0.6,0.625,6,2,4
3,0.55,0.75,0.6,0.625,6,2,4
3,0.57,0.75,0.6,0.625,6,2,4
3,0.59,0.857,0.6,0.638,6,1,4
3,0.61,0.857,0.6,0.638,6,1,4
3,0.63,0.857,0.6,0.638,6,1,4
3,0.65,1.0,0.6,0.652,6,0,4
3,0.67,1.0,0.6,0.652,6,0,4
3,0.69,1.0,0.6,0.652,6,0,4
3,0.71,1.0,0.5,0.556,5,0,5
3,0.73,1.0,0.4,0.455,4,0,6
3,0.75,1.0,0.4,0.455,4,0,6
3,0.77,1.0,0.4,0.455,4,0,6
3,0.79,1.0,0.4,0.455,4,0,6
3,0.81,1.0,0.3,0.349,3,0,7
3,0.83,0.0,0.0,0.0,0,0,10
3,0.85,0.0,0.0,0.0,0,0,10
3,0.87,0.0,0.0,0.0,0,0,10
3,0.89,0.0,0.0,0.0,0,0,10
3,0.91,0.0,0.0,0.0,0,0,10
3,0.93,0.0,0.0,0.0,0,0,10
4,0.05,0.097,0.9,0.338,9,84,1
4,0.07,0.114,0.8,0.364,8,62,2
4,0.09,0.136,0.8,0.404,8,51,2
4,0.11,0.163,0.8,0.449,8,41,2
4,0.13,0.19,0.8,0.488,8,34,2
4,0.15,0.222,0.8,0.526,8,28,2
4,0.17,0.229,0.8,0.533,8,27,2
4,0.19,0.242,0.8,0.548,8,25,2
4,0.21,0.276,0.8,0.58,8,21,2
4,0.23,0.32,0.8,0.615,8,17,2
4,0.25,0.348,0.8,0.635,8,15,2
4,0.27,0.381,0.8,0.656,8,13,2
4,0.29,0.4,0.8,0.667,8,12,2
4,0.31,0.444,0.8,0.69,8,10,2
4,0.33,0.444,0.8,0.69,8,10,2
4,0.35,0.471,0.8,0.702,8,9,2
4,0.37,0.533,0.8,0.727,8,7,2
4,0.39,0.571,0.8,0.741,8,6,2
4,0.41,0.583,0.7,0.673,7,5,3
4,0.43,0.583,0.7,0.673,7,5,3
4,0.45,0.6,0.6,0.6,6,4,4
4,0.47,0.667,0.6,0.612,6,3,4
4,0.49,0.667,0.6,0.612,6,3,4
4,0.51,0.75,0.6,0.625,6,2,4
4,0.53,0.75,0.6,0.625,6,2,4
4,0.55,0.75,0.6,0.625,6,2,4
4,0.57,0.75,0.6,0.625,6,2,4
4,0.59,0.857,0.6,0.638,6,1,4
4,0.61,0.857,0.6,0.638,6,1,4
4,0.63,0.857,0.6,0.638,6,1,4
4,0.65,1.0,0.6,0.652,6,0,4
4,0.67,1.0,0.6,0.652,6,0,4
4,0.69,1.0,0.6,0.652,6,0,4
4,0.71,1.0,0.5,0.556,5,0,5
4,0.73,1.0,0.4,0.455,4,0,6
4,0.75,1.0,0.4,0.455,4,0,6
4,0.77,1.0,0.4,0.455,4,0,6
4,0.79,1.0,0.4,0.455,4,0,6
4,0.81,1.0,0.3,0.349,3,0,7
4,0.83,0.0,0.0,0.0,0,0,10
4,0.85,0.0,0.0,0.0,0,0,10
4,0.87,0.0,0.0,0.0,0,0,10
4,0.89,0.0,0.0,0.0,0,0,10
4,0.91,0.0,0.0,0.0,0,0,10
4,0.93,0.0,0.0,0.0,0,0,10
5,0.05,0.103,0.9,0.354,9,78,1
5,0.07,0.119,0.8,0.374,8,59,2
5,0.09,0.145,0.8,0.421,8,47,2
5,0.11,0.17,0.8,0.46,8,39,2
5,0.13,0.2,0.8,0.5,8,32,2
5,0.15,0.229,0.8,0.533,8,27,2
5,0.17,0.235,0.8,0.541,8,26,2
5,0.19,0.258,0.8,0.563,8,23,2
5,0.21,0.296,0.8,0.597,8,19,2
5,0.23,0.348,0.8,0.635,8,15,2
5,0.25,0.381,0.8,0.656,8,13,2
5,0.27,0.421,0.8,0.678,8,11,2
5,0.29,0.444,0.8,0.69,8,10,2
5,0.31,0.5,0.8,0.714,8,8,2
5,0.33,0.5,0.8,0.714,8,8,2
5,0.35,0.533,0.8,0.727,8,7,2
5,0.37,0.571,0.8,0.741,8,6,2
5,0.39,0.615,0.8,0.755,8,5,2
5,0.41,0.583,0.7,0.673,7,5,3
5,0.43,0.583,0.7,0.673,7,5,3
5,0.45,0.6,0.6,0.6,6,4,4
5,0.47,0.667,0.6,0.612,6,3,4
5,0.49,0.667,0.6,0.612,6,3,4
5,0.51,0.75,0.6,0.625,6,2,4
5,0.53,0.75,0.6,0.625,6,2,4
5,0.55,0.75,0.6,0.625,6,2,4
5,0.57,0.75,0.6,0.625,6,2,4
5,0.59,0.857,0.6,0.638,6,1,4
5,0.61,0.857,0.6,0.638,6,1,4
5,0.63,0.857,0.6,0.638,6,1,4
5,0.65,1.0,0.6,0.652,6,0,4
5,0.67,1.0,0.6,0.652,6,0,4
5,0.69,1.0,0.6,0.652,6,0,4
5,0.71,1.0,0.5,0.556,5,0,5
5,0.73,1.0,0.4,0.455,4,0,6
5,0.75,1.0,0.4,0.455,4,0,6
5,0.77,1.0,0.4,0.455,4,0,6
5,0.79,1.0,0.4,0.455,4,0,6
5,0.81,1.0,0.3,0.349,3,0,7
5,0.83,0.0,0.0,0.0,0,0,10
5,0.85,0.0,0.0,0.0,0,0,10
5,0.87,0.0,0.0,0.0,0,0,10
5,0.89,0.0,0.0,0.0,0,0,10
5,0.91,0.0,0.0,0.0,0,0,10
5,0.93,0.0,0.0,0.0,0,0,10
