prune_radius,threshold,precision,recall,f_2,tp,fp,fn
1,0.07,0.191,0.9,0.517,9,38,1
1,0.09,0.225,0.9,0.562,9,31,1
1,0.11,0.29,0.9,0.634,9,22,1
1,0.13,0.3,0.9,0.643,9,21,1
1,0.15,0.31,0.9,0.652,9,20,1
1,0.17,0.346,0.9,0.682,9,17,1
1,0.19,0.391,0.9,0.714,9,14,1
1,0.21,0.409,0.9,0.726,9,13,1
1,0.23,0.429,0.9,0.738,9,12,1
1,0.25,0.45,0.9,0.75,9,11,1
1,0.27,0.474,0.9,0.763,9,10,1
1,0.29,0.474,0.9,0.763,9,10,1
1,0.31,0.471,0.8,0.702,8,9,2
1,0.33,0.471,0.8,0.702,8,9,2
1,0.35,0.471,0.8,0.702,8,9,2
1,0.37,0.467,0.7,0.636,7,8,3
1,0.39,0.467,0.7,0.636,7,8,3
1,0.41,0.467,0.7,0.636,7,8,3
1,0.43,0.583,0.7,0.673,7,5,3
1,0.45,0.583,0.7,0.673,7,5,3
1,0.47,0.583,0.7,0.673,7,5,3
1,0.49,0.636,0.7,0.686,7,4,3
1,0.51,0.636,0.7,0.686,7,4,3
1,0.53,0.7,0.7,0.7,7,3,3
1,0.55,0.7,0.7,0.7,7,3,3
1,0.57,0.7,0.7,0.7,7,3,3
1,0.59,0.7,0.7,0.7,7,3,3
1,0.61,0.667,0.6,0.612,6,3,4
1,0.63,0.625,0.5,0.521,5,3,5
1,0.65,0.714,0.5,0.532,5,2,5
1,0.67,0.714,0.5,0.532,5,2,5
1,0.69,0.833,0.5,0.543,5,1,5
1,0.71,0.8,0.4,0.444,4,1,6
1,0.73,0.8,0.4,0.444,4,1,6
1,0.75,1.0,0.4,0.455,4,0,6
1,0.77,1.0,0.4,0.455,4,0,6
1,0.79,1.0,0.4,0.455,4,0,6
1,0.81,1.0,0.3,0.349,3,0,7
1,0.83,1.0,0.2,0.238,2,0,8
1,0.85,1.0,0.1,0.122,1,0,9
1,0.87,0.0,0.0,0.0,0,0,10
1,0.89,0.0,0.0,0.0,0,0,10
1,0.91,0.0,0.0,0.0,0,0,10
1,0.93,0.0,0.0,0.0,0,0,10
2,0.05,0.196,0.9,0.523,9,37,1
2,0.07,0.231,0.9,0.57,9,30,1
2,0.09,0.25,0.9,0.592,9,27,1
2,0.11,0.321,0.9,0.662,9,19,1
2,0.13,0.321,0.9,0.662,9,19,1
2,0.15,0.333,0.9,0.672,9,18,1
2,0.17,0.36,0.9,0.692,9,16,1
2,0.19,0.391,0.9,0.714,9,14,1
2,0.21,0.409,0.9,0.726,9,13,1
2,0.23,0.429,0.9,0.738,9,12,1
2,0.25,0.45,0.9,0.75,9,11,1
2,0.27,0.474,0.9,0.763,9,10,1
2,0.29,0.474,0.9,0.763,9,10,1
2,0.31,0.471,0.8,0.702,8,9,2
2,0.33,0.471,0.8,0.702,8,9,2
2,0.35,0.471,0.8,0.702,8,9,2
2,0.37,0.467,0.7,0.636,7,8,3
2,0.39,0.467,0.7,0.636,7,8,3
2,0.41,0.467,0.7,0.636,7,8,3
2,0.43,0.583,0.7,0.673,7,5,3
2,0.45,0.583,0.7,0.673,7,5,3
2,0.47,0.583,0.7,0.673,7,5,3
2,0.49,0.636,0.7,0.686,7,4,3
2,0.51,0.636,0.7,0.686,7,4,3
2,0.53,0.7,0.7,0.7,7,3,3
2,0.55,0.7,0.7,0.7,7,3,3
2,0.57,0.7,0.7,0.7,7,3,3
2,0.59,0.7,0.7,0.7,7,3,3
2,0.61,0.667,0.6,0.612,6,3,4
2,0.63,0.625,0.5,0.521,5,3,5
2,0.65,0.714,0.5,0.532,5,2,5
2,0.67,0.714,0.5,0.532,5,2,5
2,0.69,0.833,0.5,0.543,5,1,5
2,0.71,0.8,0.4,0.444,4,1,6
2,0.73,0.8,0.4,0.444,4,1,6
2,0.75,1.0,0.4,0.455,4,0,6
2,0.77,1.0,0.4,0.455,4,0,6
2,0.79,1.0,0.4,0.455,4,0,6
2,0.81,1.0,0.3,0.349,3,0,7
2,0.83,1.0,0.2,0.238,2,0,8
2,0.85,1.0,0.1,0.122,1,0,9
2,0.87,0.0,0.0,0.0,0,0,10
2,0.89,0.0,0.0,0.0,0,0,10
2,0.91,0.0,0.0,0.0,0,0,10
2,0.93,0.0,0.0,0.0,0,0,10
3,0.05,0.196,0.9,0.523,9,37,1
3,0.07,0.231,0.9,0.57,9,30,1
3,0.09,0.25,0.9,0.592,9,27,1
3,0.11,0.321,0.9,0.662,9,19,1
3,0.13,0.321,0.9,0.662,9,19,1
3,0.15,0.333,0.9,0.672,9,18,1
3,0.17,0.36,0.9,0.692,9,16,1
3,0.19,0.391,0.9,0.714,9,14,1
3,0.21,0.409,0.9,0.726,9,13,1
3,0.23,0.429,0.9,0.738,9,12,1
3,0.25,0.45,0.9,0.75,9,11,1
3,0.27,0.474,0.9,0.763,9,10,1
3,0.29,0.474,0.9,0.763,9,10,1
3,0.31,0.471,0.8,0.702,8,9,2
3,0.33,0.471,0.8,0.702,8,9,2
3,0.35,0.471,0.8,0.702,8,9,2
3,0.37,0.467,0.7,0.636,7,8,3
3,0.39,0.467,0.7,0.636,7,8,3
3,0.41,0.467,0.7,0.636,7,8,3
3,0.43,0.583,0.7,0.673,7,5,3
3,0.45,0.583,0.7,0.673,7,5,3
3,0.47,0.583,0.7,0.673,7,5,3
3,0.49,0.636,0.7,0.686,7,4,3
3,0.51,0.636,0.7,0.686,7,4,3
3,0.53,0.7,0.7,0.7,7,3,3
3,0.55,0.7,0.7,0.7,7,3,3
3,0.57,0.7,0.7,0.7,7,3,3
3,0.59,0.7,0.7,0.7,7,3,3
3,0.61,0.667,0.6,0.612,6,3,4
3,0.63,0.625,0.5,0.521,5,3,5
3,0.65,0.714,0.5,0.532,5,2,5
3,0.67,0.714,0.5,0.532,5,2,5
3,0.69,0.833,0.5,0.543,5,1,5
3,0.71,0.8,0.4,0.444,4,1,6
3,0.73,0.8,0.4,0.444,4,1,6
3,0.75,1.0,0.4,0.455,4,0,6
3,0.77,1.0,0.4,0.455,4,0,6
3,0.79,1.0,0.4,0.455,4,0,6
3,0.81,1.0,0.3,0.349,3,0,7
3,0.83,1.0,0.2,0.238,2,0,8
3,0.85,1.0,0.1,0.122,1,0,9
3,0.87,0.0,0.0,0.0,0,0,10
3,0.89,0.0,0.0,0.0,0,0,10
3,0.91,0.0,0.0,0.0,0,0,10
3,0.93,0.0,0.0,0.0,0,0,10
4,0.05,0.196,0.9,0.523,9,37,1
4,0.07,0.231,0.9,0.57,9,30,1
4,0.09,0.257,0.9,0.6,9,26,1
4,0.11,0.333,0.9,0.672,9,18,1
4,0.13,0.333,0.9,0.672,9,18,1
4,0.15,0.346,0.9,0.682,9,17,1
4,0.17,0.36,0.9,0.692,9,16,1
4,0.19,0.391,0.9,0.714,9,14,1
4,0.21,0.409,0.9,0.726,9,13,1
4,0.23,0.429,0.9,0.738,9,12,1
4,0.25,0.45,0.9,0.75,9,11,1
4,0.27,0.474,0.9,0.763,9,10,1
4,0.29,0.474,0.9,0.763,9,10,1
4,0.31,0.471,0.8,0.702,8,9,2
4,0.33,0.471,0.8,0.702,8,9,2
4,0.35,0.471,0.8,0.702,8,9,2
4,0.37,0.467,0.7,0.636,7,8,3
4,0.39,0.467,0.7,0.636,7,8,3
4,0.41,0.467,0.7,0.636,7,8,3
4,0.43,0.583,0.7,0.673,7,5,3
4,0.45,0.583,0.7,0.673,7,5,3
4,0.47,0.583,0.7,0.673,7,5,3
4,0.49,0.636,0.7,0.686,7,4,3
4,0.51,0.636,0.7,0.686,7,4,3
4,0.53,0.7,0.7,0.7,7,3,3
4,0.55,0.7,0.7,0.7,7,3,3
4,0.57,0.7,0.7,0.7,7,3,3
4,0.59,0.7,0.7,0.7,7,3,3
4,0.61,0.667,0.6,0.612,6,3,4
4,0.63,0.625,0.5,0.521,5,3,5
4,0.65,0.714,0.5,0.532,5,2,5
4,0.67,0.714,0.5,0.532,5,2,5
4,0.69,0.833,0.5,0.543,5,1,5
4,0.71,0.8,0.4,0.444,4,1,6
4,0.73,0.8,0.4,0.444,4,1,6
4,0.75,1.0,0.4,0.455,4,0,6
4,0.77,1.0,0.4,0.455,4,0,6
4,0.79,1.0,0.4,0.455,4,0,6
4,0.81,1.0,0.3,0.349,3,0,7
4,0.83,1.0,0.2,0.238,2,0,8
4,0.85,1.0,0.1,0.122,1,0,9
4,0.87,0.0,0.0,0.0,0,0,10
4,0.89,0.0,0.0,0.0,0,0,10
4,0.91,0.0,0.0,0.0,0,0,10
4,0.93,0.0,0.0,0.0,0,0,10
5,0.05,0.2,0.9,0.529,9,36,1
5,0.07,0.237,0.9,0.577,9,29,1
5,0.09,0.257,0.9,0.6,9,26,1
5,0.11,0.333,0.9,0.672,9,18,1
5,0.13,0.333,0.9,0.672,9,18,1
5,0.15,0.346,0.9,0.682,9,17,1
5,0.17,0.36,0.9,0.692,9,16,1
5,0.19,0.391,0.9,0.714,9,14,1
5,0.21,0.409,0.9,0.726,9,13,1
5,0.23,0.429,0.9,0.738,9,12,1
5,0.25,0.45,0.9,0.75,9,11,1
5,0.27,0.474,0.9,0.763,9,10,1
5,0.29,0.474,0.9,0.763,9,10,1
5,0.31,0.471,0.8,0.702,8,9,2
5,0.33,0.471,0.8,0.702,8,9,2
5,0.35,0.471,0.8,0.702,8,9,2
5,0.37,0.467,0.7,0.636,7,8,3
5,0.39,0.467,0.7,0.636,7,8,3
5,0.41,0.467,0.7,0.636,7,8,3
5,0.43,0.583,0.7,0.673,7,5,3
5,0.45,0.583,0.7,0.673,7,5,3
5,0.47,0.583,0.7,0.673,7,5,3
5,0.49,0.636,0.7,0.686,7,4,3
5,0.51,0.636,0.7,0.686,7,4,3
5,0.53,0.7,0.7,0.7,7,3,3
5,0.55,0.7,0.7,0.7,7,3,3
5,0.57,0.7,0.7,0.7,7,3,3
5,0.59,0.7,0.7,0.7,7,3,3
5,0.61,0.667,0.6,0.612,6,3,4
5,0.63,0.625,0.5,0.521,5,3,5
5,0.65,0.714,0.5,0.532,5,2,5
5,0.67,0.714,0.5,0.532,5,2,5
5,0.69,0.833,0.5,0.543,5,1,5
5,0.71,0.8,0.4,0.444,4,1,6
5,0.73,0.8,0.4,0.444,4,1,6
5,0.75,1.0,0.4,0.455,4,0,6
5,0.77,1.0,0.4,0.455,4,0,6
5,0.79,1.0,0.4,0.455,4,0,6
5,0.81,1.0,0.3,0.349,3,0,7
5,0.83,1.0,0.2,0.238,2,0,8
5,0.85,1.0,0.1,0.122,1,0,9
5,0.87,0.0,0.0,0.0,0,0,10
5,0.89,0.0,0.0,0.0,0,0,10
5,0.91,0.0,0.0,0.0,0,0,10
5,0.93,0.0,0.0,0.0,0,0,10
