prune_radius,threshold,precision,recall,f_2,tp,fp,fn
1,0.23,0.667,0.8,0.769,8,4,2
1,0.25,0.636,0.7,0.686,7,4,3
1,0.27,0.636,0.7,0.686,7,4,3
1,0.29,0.636,0.7,0.686,7,4,3
1,0.31,0.7,0.7,0.7,7,3,3
1,0.33,0.7,0.7,0.7,7,3,3
1,0.35,0.667,0.6,0.612,6,3,4
1,0.37,0.667,0.6,0.612,6,3,4
1,0.39,0.667,0.6,0.612,6,3,4
1,0.41,0.625,0.5,0.521,5,3,5
1,0.43,0.625,0.5,0.521,5,3,5
1,0.45,0.625,0.5,0.521,5,3,5
1,0.47,0.625,0.5,0.521,5,3,5
1,0.49,0.625,0.5,0.521,5,3,5
1,0.51,0.714,0.5,0.532,5,2,5
1,0.53,0.714,0.5,0.532,5,2,5
1,0.55,0.714,0.5,0.532,5,2,5
1,0.57,0.714,0.5,0.532,5,2,5
1,0.59,0.714,0.5,0.532,5,2,5
1,0.61,0.714,0.5,0.532,5,2,5
1,0.63,0.714,0.5,0.532,5,2,5
1,0.65,0.714,0.5,0.532,5,2,5
1,0.67,0.714,0.5,0.532,5,2,5
1,0.69,0.833,0.5,0.543,5,1,5
1,0.71,0.8,0.4,0.444,4,1,6
1,0.73,0.8,0.4,0.444,4,1,6
1,0.75,0.75,0.3,0.341,3,1,7
1,0.77,0.75,0.3,0.341,3,1,7
1,0.79,0.75,0.3,0.341,3,1,7
1,0.81,1.0,0.3,0.349,3,0,7
1,0.83,1.0,0.2,0.238,2,0,8
1,0.85,1.0,0.2,0.238,2,0,8
1,0.87,0.0,0.0,0.0,0,0,10
1,0.89,0.0,0.0,0.0,0,0,10
1,0.91,0.0,0.0,0.0,0,0,10
1,0.93,0.0,0.0,0.0,0,0,10
2,0.05,0.36,0.9,0.692,9,16,1
2,0.07,0.4,0.8,0.667,8,12,2
2,0.09,0.5,0.8,0.714,8,8,2
2,0.11,0.5,0.8,0.714,8,8,2
2,0.13,0.533,0.8,0.727,8,7,2
2,0.15,0.615,0.8,0.755,8,5,2
2,0.17,0.667,0.8,0.769,8,4,2
2,0.19,0.667,0.8,0.769,8,4,2
2,0.21,0.667,0.8,0.769,8,4,2
2,0.23,0.667,0.8,0.769,8,4,2
2,0.25,0.636,0.7,0.686,7,4,3
2,0.27,0.636,0.7,0.686,7,4,3
2,0.29,0.636,0.7,0.686,7,4,3
2,0.31,0.7,0.7,0.7,7,3,3
2,0.33,0.7,0.7,0.7,7,3,3
2,0.35,0.667,0.6,0.612,6,3,4
2,0.37,0.667,0.6,0.612,6,3,4
2,0.39,0.667,0.6,0.612,6,3,4
2,0.41,0.625,0.5,0.521,5,3,5
2,0.43,0.625,0.5,0.521,5,3,5
2,0.45,0.625,0.5,0.521,5,3,5
2,0.47,0.625,0.5,0.521,5,3,5
2,0.49,0.625,0.5,0.521,5,3,5
2,0.51,0.714,0.5,0.532,5,2,5
2,0.53,0.714,0.5,0.532,5,2,5
2,0.55,0.714,0.5,0.532,5,2,5
2,0.57,0.714,0.5,0.532,5,2,5
2,0.59,0.714,0.5,0.532,5,2,5
2,0.61,0.714,0.5,0.532,5,2,5
2,0.63,0.714,0.5,0.532,5,2,5
2,0.65,0.714,0.5,0.532,5,2,5
2,0.67,0.714,0.5,0.532,5,2,5
2,0.69,0.833,0.5,0.543,5,1,5
2,0.71,0.8,0.4,0.444,4,1,6
2,0.73,0.8,0.4,0.444,4,1,6
2,0.75,0.75,0.3,0.341,3,1,7
2,0.77,0.75,0.3,0.341,3,1,7
2,0.79,0.75,0.3,0.341,3,1,7
2,0.81,1.0,0.3,0.349,3,0,7
2,0.83,1.0,0.2,0.238,2,0,8
2,0.85,1.0,0.2,0.238,2,0,8
2,0.87,0.0,0.0,0.0,0,0,10
2,0.89,0.0,0.0,0.0,0,0,10
2,0.91,0.0,0.0,0.0,0,0,10
2,0.93,0.0,0.0,0.0,0,0,10
3,0.05,0.375,0.9,0.703,9,15,1
3,0.07,0.421,0.8,0.678,8,11,2
3,0.09,0.5,0.8,0.714,8,8,2
3,0.11,0.5,0.8,0.714,8,8,2
3,0.13,0.533,0.8,0.727,8,7,2
3,0.15,0.615,0.8,0.755,8,5,2
3,0.17,0.667,0.8,0.769,8,4,2
3,0.19,0.667,0.8,0.769,8,4,2
3,0.21,0.667,0.8,0.769,8,4,2
3,0.23,0.667,0.8,0.769,8,4,2
3,0.25,0.636,0.7,0.686,7,4,3
3,0.27,0.636,0.7,0.686,7,4,3
3,0.29,0.636,0.7,0.686,7,4,3
3,0.31,0.7,0.7,0.7,7,3,3
3,0.33,0.7,0.7,0.7,7,3,3
3,0.35,0.667,0.6,0.612,6,3,4
3,0.37,0.667,0.6,0.612,6,3,4
3,0.39,0.667,0.6,0.612,6,3,4
3,0.41,0.625,0.5,0.521,5,3,5
3,0.43,0.625,0.5,0.521,5,3,5
3,0.45,0.625,0.5,0.521,5,3,5
3,0.47,0.625,0.5,0.521,5,3,5
3,0.49,0.625,0.5,0.521,5,3,5
3,0.51,0.714,0.5,0.532,5,2,5
3,0.53,0.714,0.5,0.532,5,2,5
3,0.55,0.714,0.5,0.532,5,2,5
3,0.57,0.714,0.5,0.532,5,2,5
3,0.59,0.714,0.5,0.532,5,2,5
3,0.61,0.714,0.5,0.532,5,2,5
3,0.63,0.714,0.5,0.532,5,2,5
3,0.65,0.714,0.5,0.532,5,2,5
3,0.67,0.714,0.5,0.532,5,2,5
3,0.69,0.833,0.5,0.543,5,1,5
3,0.71,0.8,0.4,0.444,4,1,6
3,0.73,0.8,0.4,0.444,4,1,6
3,0.75,0.75,0.3,0.341,3,1,7
3,0.77,0.75,0.3,0.341,3,1,7
3,0.79,0.75,0.3,0.341,3,1,7
3,0.81,1.0,0.3,0.349,3,0,7
3,0.83,1.0,0.2,0.238,2,0,8
3,0.85,1.0,0.2,0.238,2,0,8
3,0.87,0.0,0.0,0.0,0,0,10
3,0.89,0.0,0.0,0.0,0,0,10
3,0.91,0.0,0.0,0.0,0,0,10
3,0.93,0.0,0.0,0.0,0,0,10
4,0.05,0.375,0.9,0.703,9,15,1
4,0.07,0.421,0.8,0.678,8,11,2
4,0.09,0.5,0.8,0.714,8,8,2
4,0.11,0.5,0.8,0.714,8,8,2
4,0.13,0.533,0.8,0.727,8,7,2
4,0.15,0.615,0.8,0.755,8,5,2
4,0.17,0.667,0.8,0.769,8,4,2
4,0.19,0.667,0.8,0.769,8,4,2
4,0.21,0.667,0.8,0.769,8,4,2
4,0.23,0.667,0.8,0.769,8,4,2
4,0.25,0.636,0.7,0.686,7,4,3
4,0.27,0.636,0.7,0.686,7,4,3
4,0.29,0.636,0.7,0.686,7,4,3
4,0.31,0.7,0.7,0.7,7,3,3
4,0.33,0.7,0.7,0.7,7,3,3
4,0.35,0.667,0.6,0.612,6,3,4
4,0.37,0.667,0.6,0.612,6,3,4
4,0.39,0.667,0.6,0.612,6,3,4
4,0.41,0.625,0.5,0.521,5,3,5
4,0.43,0.625,0.5,0.521,5,3,5
4,0.45,0.625,0.5,0.521,5,3,5
4,0.47,0.625,0.5,0.521,5,3,5
4,0.49,0.625,0.5,0.521,5,3,5
4,0.51,0.714,0.5,0.532,5,2,5
4,0.53,0.714,0.5,0.532,5,2,5
4,0.55,0.714,0.5,0.532,5,2,5
4,0.57,0.714,0.5,0.532,5,2,5
4,0.59,0.714,0.5,0.532,5,2,5
4,0.61,0.714,0.5,0.532,5,2,5
4,0.63,0.714,0.5,0.532,5,2,5
4,0.65,0.714,0.5,0.532,5,2,5
4,0.67,0.714,0.5,0.532,5,2,5
4,0.69,0.833,0.5,0.543,5,1,5
4,0.71,0.8,0.4,0.444,4,1,6
4,0.73,0.8,0.4,0.444,4,1,6
4,0.75,0.75,0.3,0.341,3,1,7
4,0.77,0.75,0.3,0.341,3,1,7
4,0.79,0.75,0.3,0.341,3,1,7
4,0.81,1.0,0.3,0.349,3,0,7
4,0.83,1.0,0.2,0.238,2,0,8
4,0.85,1.0,0.2,0.238,2,0,8
4,0.87,0.0,0.0,0.0,0,0,10
4,0.89,0.0,0.0,0.0,0,0,10
4,0.91,0.0,0.0,0.0,0,0,10
4,0.93,0.0,0.0,0.0,0,0,10
5,0.05,0.375,0.9,0.703,9,15,1
5,0.07,0.421,0.8,0.678,8,11,2
5,0.09,0.5,0.8,0.714,8,8,2
5,0.11,0.5,0.8,0.714,8,8,2
5,0.13,0.533,0.8,0.727,8,7,2
5,0.15,0.615,0.8,0.755,8,5,2
5,0.17,0.667,0.8,0.769,8,4,2
5,0.19,0.667,0.8,0.769,8,4,2
5,0.21,0.667,0.8,0.769,8,4,2
5,0.23,0.667,0.8,0.769,8,4,2
5,0.25,0.636,0.7,0.686,7,4,3
5,0.27,0.636,0.7,0.686,7,4,3
5,0.29,0.636,0.7,0.686,7,4,3
5,0.31,0.7,0.7,0.7,7,3,3
5,0.33,0.7,0.7,0.7,7,3,3
5,0.35,0.667,0.6,0.612,6,3,4
5,0.37,0.667,0.6,0.612,6,3,4
5,0.39,0.667,0.6,0.612,6,3,4
5,0.41,0.625,0.5,0.521,5,3,5
5,0.43,0.625,0.5,0.521,5,3,5
5,0.45,0.625,0.5,0.521,5,3,5
5,0.47,0.625,0.5,0.521,5,3,5
5,0.49,0.625,0.5,0.521,5,3,5
5,0.51,0.714,0.5,0.532,5,2,5
5,0.53,0.714,0.5,0.532,5,2,5
5,0.55,0.714,0.5,0.532,5,2,5
5,0.57,0.714,0.5,0.532,5,2,5
5,0.59,0.714,0.5,0.532,5,2,5
5,0.61,0.714,0.5,0.532,5,2,5
5,0.63,0.714,0.5,0.532,5,2,5
5,0.65,0.714,0.5,0.532,5,2,5
5,0.67,0.714,0.5,0.532,5,2,5
5,0.69,0.833,0.5,0.543,5,1,5
5,0.71,0.8,0.4,0.444,4,1,6
5,0.73,0.8,0.4,0.444,4,1,6
5,0.75,0.75,0.3,0.341,3,1,7
5,0.77,0.75,0.3,0.341,3,1,7
5,0.79,0.75,0.3,0.341,3,1,7
5,0.81,1.0,0.3,0.349,3,0,7
5,0.83,1.0,0.2,0.238,2,0,8
5,0.85,1.0,0.2,0.238,2,0,8
5,0.87,0.0,0.0,0.0,0,0,10
5,0.89,0.0,0.0,0.0,0,0,10
5,0.91,0.0,0.0,0.0,0,0,10
5,0.93,0.0,0.0,0.0,0,0,10
