prune_radius,threshold,precision,recall,f_2,tp,fp,fn
5,0.13,0.225,0.9,0.562,9,31,1
5,0.15,0.265,0.9,0.608,9,25,1
5,0.17,0.281,0.9,0.625,9,23,1
5,0.19,0.31,0.9,0.652,9,20,1
5,0.21,0.346,0.9,0.682,9,17,1
5,0.23,0.36,0.9,0.692,9,16,1
5,0.25,0.391,0.9,0.714,9,14,1
5,0.27,0.391,0.9,0.714,9,14,1
5,0.29,0.429,0.9,0.738,9,12,1
5,0.31,0.5,0.9,0.776,9,9,1
5,0.33,0.562,0.9,0.804,9,7,1
5,0.35,0.6,0.9,0.818,9,6,1
5,0.37,0.6,0.9,0.818,9,6,1
5,0.39,0.643,0.9,0.833,9,5,1
5,0.41,0.692,0.9,0.849,9,4,1
5,0.43,0.692,0.9,0.849,9,4,1
5,0.45,0.9,0.9,0.9,9,1,1
5,0.47,0.9,0.9,0.9,9,1,1
5,0.49,0.889,0.8,0.816,8,1,2
5,0.51,0.889,0.8,0.816,8,1,2
5,0.53,0.889,0.8,0.816,8,1,2
5,0.55,1.0,0.8,0.833,8,0,2
5,0.57,1.0,0.8,0.833,8,0,2
5,0.59,1.0,0.8,0.833,8,0,2
5,0.61,1.0,0.7,0.745,7,0,3
5,0.63,1.0,0.5,0.556,5,0,5
5,0.65,1.0,0.5,0.556,5,0,5
5,0.67,1.0,0.5,0.556,5,0,5
5,0.69,1.0,0.5,0.556,5,0,5
5,0.71,1.0,0.5,0.556,5,0,5
5,0.73,1.0,0.5,0.556,5,0,5
5,0.75,1.0,0.4,0.455,4,0,6
5,0.77,1.0,0.3,0.349,3,0,7
5,0.79,1.0,0.3,0.349,3,0,7
5,0.81,1.0,0.2,0.238,2,0,8
5,0.83,1.0,0.1,0.122,1,0,9
5,0.85,0.0,0.0,0.0,0,0,10
5,0.87,0.0,0.0,0.0,0,0,10
5,0.89,0.0,0.0,0.0,0,0,10
5,0.91,0.0,0.0,0.0,0,0,10
5,0.93,0.0,0.0,0.0,0,0,10
